id_trecho,br,trecho_km_inicial,trecho_km_final,trecho_densidade_acidentes,trecho_risco_total,trecho_severidade_media,tracado_tem_aclive,tracado_tem_cruzamento,tracado_tem_curva,tracado_tem_declive,tracado_tem_desvio_tempor_rio,tracado_tem_em_obras,tracado_tem_interse__o_de_vias,tracado_tem_ponte,tracado_tem_reta,tracado_tem_retorno_regulamentado,tracado_tem_rotat_ria,tracado_tem_t_nel,tracado_tem_viaduto,classificacao_acidente_com_vitimas_fatais,classificacao_acidente_com_vitimas_feridas,classificacao_acidente_sem_vitimas,prop_causa_atropelamento_pedestre,prop_causa_defeito_mecanico_veiculo,prop_causa_defeito_na_via,prop_causa_falta_de_atencao,prop_causa_ingestao_de_alcool,prop_causa_outras,prop_causa_velocidade_incompativel,prop_cond_ceu claro,prop_cond_chuva,prop_cond_granizo,prop_cond_neve,prop_cond_nublado,prop_cond_outros,prop_cond_vento forte,tipo_acidente_atropelamento de animal,tipo_acidente_atropelamento de pessoa,tipo_acidente_capotamento,tipo_acidente_colisão,tipo_acidente_colisão frontal,tipo_acidente_colisão lateral,tipo_acidente_colisão transversal,tipo_acidente_colisão traseira,tipo_acidente_danos eventuais,tipo_acidente_engavetamento,tipo_acidente_incêndio,tipo_acidente_outros,tipo_acidente_queda de ocupante de veículo,tipo_acidente_saída de pista,tipo_acidente_tombamento,prop_pista_Dupla,prop_pista_Múltipla,prop_pista_Simples,sentido_via_Crescente,sentido_via_Decrescente,sentido_via_Não Informado,fase_dia_Amanhecer,fase_dia_Anoitecer,fase_dia_Plena noite,fase_dia_Pleno dia,causa_relevante_radar,trecho_extensao_km,ponto_critico_km,distancia_radar_mais_proximo,tem_radar,reducao_pct_taxa_acidente
BR262_T1978,262,78.8,78.8,1,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,78.8,286.55,0,0.0
BR262_T1979,262,79.0,79.0,14,2,1.0714285714285714,0.07142857142857142,0.0,0.35714285714285715,0.0,0.0,0.0,0.07142857142857142,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.7857142857142857,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.35714285714285715,0.0,0.0,0.0,1.0,0.5714285714285714,0.42857142857142855,0.0,0.07142857142857142,0.0,0.42857142857142855,0.5,0.14285714285714285,0.0,79.0,286.35,0,0.0
BR262_T1980,262,79.2,79.8,16,0,2.4375,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0.0625,0.5,0.4375,0.0,0.0,0.125,0.125,0.0,0.6875,0.0625,0.6875,0.0625,0.0,0.0,0.25,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0625,0.0625,0.125,0.1875,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.0,0.0,0.0,1.0,0.5625,0.4375,0.0,0.0,0.0,0.3125,0.6875,0.0625,0.5999999999999943,79.5,285.85,0,0.0
BR262_T1981,262,80.0,80.0,12,3,2.3333333333333335,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.08333333333333333,0.5,0.08333333333333333,0.5,0.25,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.25,0.0,0.0,0.0,1.0,0.4166666666666667,0.5833333333333334,0.0,0.08333333333333333,0.0,0.3333333333333333,0.5833333333333334,0.08333333333333333,0.0,80.0,285.35,0,0.0
BR262_T1982,262,80.3,80.4,3,0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.10000000000000853,80.3,285.05,0,0.0
BR262_T1983,262,80.8,80.8,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,80.8,284.55,0,0.0
BR262_T1984,262,81.0,81.0,9,2,1.2222222222222223,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,81.0,284.35,0,0.0
BR262_T1985,262,81.2,81.3,3,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.09999999999999432,81.2,284.15000000000003,0,0.0
BR262_T1986,262,81.5,81.5,3,16,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,81.5,283.85,0,0.0
BR262_T1987,262,81.8,82.2,18,1,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.5555555555555556,0.3888888888888889,0.0,0.0,0.1111111111111111,0.16666666666666666,0.0,0.5555555555555556,0.16666666666666666,0.3888888888888889,0.3333333333333333,0.0,0.0,0.2222222222222222,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.1111111111111111,0.0,0.0,1.0,0.2777777777777778,0.7222222222222222,0.0,0.05555555555555555,0.05555555555555555,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.4000000000000057,82.0,283.35,0,0.0
BR262_T1988,262,82.5,82.5,4,3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,0.0,0.0,0.0,0.25,0.75,0.5,0.0,82.5,282.85,0,0.0
BR262_T1989,262,82.9,83.6,32,1,1.5625,0.03125,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.0,0.0,0.0,0.0625,0.46875,0.46875,0.0,0.03125,0.03125,0.15625,0.09375,0.5625,0.125,0.71875,0.03125,0.0,0.0,0.15625,0.09375,0.0,0.0,0.0,0.0625,0.0625,0.1875,0.0625,0.09375,0.1875,0.0,0.0,0.03125,0.03125,0.0,0.21875,0.0625,0.0,0.0,1.0,0.5625,0.4375,0.0,0.0625,0.0625,0.34375,0.53125,0.125,0.6999999999999886,83.0,282.35,0,0.0
BR262_T1990,262,83.8,83.8,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,83.8,281.55,0,0.0
BR262_T1991,262,84.0,84.1,8,0,1.5,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.125,0.125,0.75,0.0,0.125,0.0,0.25,0.0,0.625,0.0,0.625,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.75,0.25,0.0,0.0,0.0,0.5,0.5,0.0,0.09999999999999432,84.0,281.35,0,0.0
BR262_T1992,262,84.5,84.8,6,0,2.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.0,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.29999999999999716,84.7,280.65000000000003,0,0.0
BR262_T1993,262,85.0,85.0,11,12,2.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.6363636363636364,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,1.0,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.18181818181818182,0.0,85.0,280.35,0,0.0
BR262_T1994,262,85.2,85.5,8,0,1.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.125,0.0,0.625,0.0,0.625,0.0,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.25,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.375,0.625,0.0,0.0,0.0,0.5,0.5,0.0,0.29999999999999716,85.2,280.15000000000003,0,0.0
BR262_T1995,262,85.9,86.1,10,0,2.9,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.7,0.2,0.0,0.0,0.0,0.2,0.1,0.7,0.0,0.6,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0.0,1.0,0.7,0.3,0.0,0.0,0.0,0.6,0.4,0.0,0.19999999999998863,86.0,279.35,0,0.0
BR262_T1996,262,86.5,86.5,4,0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,86.5,278.85,0,0.0
BR262_T1997,262,86.7,88.0,55,2,2.272727272727273,0.05454545454545454,0.0,0.5636363636363636,0.01818181818181818,0.0,0.0,0.0,0.0,0.41818181818181815,0.0,0.0,0.0,0.0,0.03636363636363636,0.6,0.36363636363636365,0.0,0.0,0.07272727272727272,0.36363636363636365,0.05454545454545454,0.45454545454545453,0.05454545454545454,0.6727272727272727,0.18181818181818182,0.0,0.0,0.12727272727272726,0.01818181818181818,0.0,0.0,0.01818181818181818,0.05454545454545454,0.05454545454545454,0.21818181818181817,0.07272727272727272,0.18181818181818182,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.10909090909090909,0.0,0.16363636363636364,0.0,0.0,0.0,1.0,0.7090909090909091,0.2909090909090909,0.0,0.07272727272727272,0.09090909090909091,0.38181818181818183,0.45454545454545453,0.05454545454545454,1.2999999999999972,87.0,278.35,0,0.0
BR262_T1998,262,88.2,88.5,7,0,5.285714285714286,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7142857142857143,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.0,0.29999999999999716,88.2,277.15000000000003,0,0.0
BR262_T1999,262,88.8,89.2,15,5,1.9333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.6666666666666666,0.26666666666666666,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.5333333333333333,0.13333333333333333,0.5333333333333333,0.2,0.0,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.2,0.06666666666666667,0.2,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.4000000000000057,89.0,276.35,0,0.0
BR262_T2000,262,89.5,89.5,2,0,4.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,89.5,275.85,0,0.0
BR262_T2001,262,89.7,90.0,26,7,2.0384615384615383,0.0,0.038461538461538464,0.4230769230769231,0.0,0.0,0.0,0.038461538461538464,0.0,0.5,0.0,0.038461538461538464,0.0,0.0,0.0,0.7307692307692307,0.2692307692307692,0.0,0.0,0.11538461538461539,0.15384615384615385,0.038461538461538464,0.5384615384615384,0.15384615384615385,0.6153846153846154,0.15384615384615385,0.0,0.0,0.23076923076923078,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.038461538461538464,0.3076923076923077,0.038461538461538464,0.038461538461538464,0.0,0.9615384615384616,0.5384615384615384,0.46153846153846156,0.0,0.11538461538461539,0.038461538461538464,0.34615384615384615,0.5,0.15384615384615385,0.29999999999999716,90.0,275.35,0,0.0
BR262_T2002,262,90.2,91.0,30,9,1.6,0.0,0.06666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.13333333333333333,0.36666666666666664,0.4666666666666667,0.0,0.0,0.13333333333333333,0.3,0.06666666666666667,0.3333333333333333,0.16666666666666666,0.5,0.23333333333333334,0.0,0.0,0.23333333333333334,0.03333333333333333,0.0,0.1,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.2,0.0,0.1,0.0,0.9,0.5666666666666667,0.43333333333333335,0.0,0.06666666666666667,0.03333333333333333,0.3333333333333333,0.5666666666666667,0.16666666666666666,0.7999999999999972,91.0,274.35,0,0.0
BR262_T2003,262,91.2,91.3,2,18,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.09999999999999432,91.2,274.15000000000003,0,0.0
BR262_T2004,262,91.5,91.5,4,6,2.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.75,0.25,0.0,0.0,0.0,0.75,0.25,0.5,0.0,91.5,273.85,0,0.0
BR262_T2005,262,91.7,91.7,2,0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,91.7,273.65000000000003,0,0.0
BR262_T2006,262,91.9,93.0,71,64,2.676056338028169,0.0,0.0,0.5492957746478874,0.0,0.0,0.0,0.0,0.0,0.4225352112676056,0.014084507042253521,0.014084507042253521,0.0,0.0,0.09859154929577464,0.4507042253521127,0.43661971830985913,0.0,0.0,0.09859154929577464,0.18309859154929578,0.09859154929577464,0.38028169014084506,0.23943661971830985,0.7183098591549296,0.11267605633802817,0.0,0.0,0.15492957746478872,0.014084507042253521,0.0,0.08450704225352113,0.014084507042253521,0.04225352112676056,0.056338028169014086,0.056338028169014086,0.08450704225352113,0.1267605633802817,0.14084507042253522,0.0,0.0,0.014084507042253521,0.09859154929577464,0.04225352112676056,0.18309859154929578,0.056338028169014086,0.0,0.0,1.0,0.5633802816901409,0.43661971830985913,0.0,0.014084507042253521,0.04225352112676056,0.4225352112676056,0.5211267605633803,0.23943661971830985,1.0999999999999943,93.0,272.35,0,0.0
BR262_T2007,262,93.2,94.3,57,0,2.8947368421052633,0.017543859649122806,0.017543859649122806,0.2807017543859649,0.0,0.0,0.017543859649122806,0.0,0.0,0.6842105263157895,0.0,0.0,0.0,0.0,0.017543859649122806,0.8070175438596491,0.17543859649122806,0.0,0.0,0.03508771929824561,0.43859649122807015,0.017543859649122806,0.49122807017543857,0.017543859649122806,0.7894736842105263,0.03508771929824561,0.0,0.0,0.14035087719298245,0.03508771929824561,0.0,0.0,0.017543859649122806,0.017543859649122806,0.07017543859649122,0.10526315789473684,0.10526315789473684,0.2982456140350877,0.22807017543859648,0.0,0.0,0.0,0.017543859649122806,0.07017543859649122,0.05263157894736842,0.017543859649122806,0.0,0.0,1.0,0.5087719298245614,0.49122807017543857,0.0,0.08771929824561403,0.03508771929824561,0.22807017543859648,0.6491228070175439,0.017543859649122806,1.0999999999999943,94.0,271.35,0,0.0
BR262_T2008,262,94.5,94.5,2,0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.5,270.85,0,0.0
BR262_T2009,262,94.7,94.8,3,6,3.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.09999999999999432,94.8,270.55,0,0.0
BR262_T2010,262,95.0,95.0,23,3,1.8695652173913044,0.043478260869565216,0.0,0.43478260869565216,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.4782608695652174,0.0,0.043478260869565216,0.0,0.0,0.0,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.0,0.08695652173913043,0.391304347826087,0.043478260869565216,0.34782608695652173,0.08695652173913043,0.6086956521739131,0.13043478260869565,0.0,0.0,0.2608695652173913,0.0,0.0,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.0,0.0,0.08695652173913043,0.34782608695652173,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,1.0,0.6086956521739131,0.391304347826087,0.0,0.043478260869565216,0.08695652173913043,0.2608695652173913,0.6086956521739131,0.08695652173913043,0.0,95.0,270.35,0,0.0
BR262_T2011,262,95.3,96.5,101,10,1.6534653465346534,0.0891089108910891,0.1485148514851485,0.45544554455445546,0.019801980198019802,0.06930693069306931,0.009900990099009901,0.04950495049504951,0.0,0.2871287128712871,0.0,0.04950495049504951,0.0,0.0,0.0297029702970297,0.594059405940594,0.37623762376237624,0.009900990099009901,0.0,0.0891089108910891,0.40594059405940597,0.0891089108910891,0.32673267326732675,0.07920792079207921,0.6732673267326733,0.07920792079207921,0.0,0.0,0.18811881188118812,0.0594059405940594,0.0,0.0,0.0891089108910891,0.009900990099009901,0.06930693069306931,0.1485148514851485,0.1188118811881188,0.3465346534653465,0.0891089108910891,0.0,0.0,0.0,0.009900990099009901,0.0297029702970297,0.04950495049504951,0.039603960396039604,0.0,0.0,1.0,0.504950495049505,0.49504950495049505,0.0,0.04950495049504951,0.019801980198019802,0.3465346534653465,0.5841584158415841,0.07920792079207921,1.2000000000000028,96.0,269.35,0,0.0
BR262_T2012,262,96.7,96.8,3,0,4.666666666666667,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.09999999999999432,96.8,268.55,0,0.0
BR262_T2013,262,97.0,97.0,9,6,1.6666666666666667,0.1111111111111111,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.1111111111111111,0.0,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.0,97.0,268.35,0,0.0
BR262_T2014,262,97.3,97.3,1,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,97.3,268.05,0,0.0
BR262_T2015,262,97.5,97.7,5,0,3.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.2,0.0,0.2,0.0,0.0,0.8,0.0,0.20000000000000284,97.7,267.65000000000003,0,0.0
